invoice_id,Branch,City,category,unit_price,quantity,date,time,payment_method,rating,profit_margin,Sales,Profit,Month,Weekday,hour,rating_group,profit_per_unit
164,WALM084,Schertz,Sports and travel,76.4,2.0,2019-01-30,19:42:00,Ewallet,6.5,0.33,152.8,50.42400000000001,1,Wednesday,19,Fair,25.212000000000003
165,WALM057,Euless,Food and beverages,39.9,10.0,2019-02-20,15:24:00,Credit card,5.9,0.33,399.0,131.67000000000002,2,Wednesday,15,Poor,13.167000000000002
166,WALM088,Cleburne,Health and beauty,42.57,8.0,2019-02-25,14:12:00,Ewallet,5.6,0.33,340.56,112.38480000000001,2,Monday,14,Poor,14.048100000000002
167,WALM061,Cedar Park,Home and lifestyle,95.58,10.0,2019-01-16,13:32:00,Cash,4.8,0.33,955.8,315.414,1,Wednesday,13,Poor,31.5414
168,WALM040,Edinburg,Fashion accessories,98.98,10.0,2019-02-08,16:20:00,Credit card,8.7,0.48,989.8000000000001,475.10400000000004,2,Friday,16,Very Good,47.510400000000004
169,WALM069,Rockwall,Food and beverages,51.28,6.0,2019-01-19,16:31:00,Cash,6.5,0.33,307.68,101.5344,1,Saturday,16,Fair,16.9224
170,WALM089,Southlake,Sports and travel,69.52,7.0,2019-02-01,15:10:00,Credit card,8.5,0.33,486.64,160.59120000000001,2,Friday,15,Very Good,22.9416
171,WALM031,Lewisville,Health and beauty,70.01,5.0,2019-01-03,11:36:00,Ewallet,5.5,0.48,350.05,168.024,1,Thursday,11,Poor,33.6048
172,WALM039,Longview,Food and beverages,80.05,5.0,2019-01-26,12:45:00,Credit card,9.4,0.48,400.25,192.12,1,Saturday,12,Excellent,38.424
173,WALM039,Longview,Electronic accessories,20.85,8.0,2019-03-03,19:17:00,Cash,6.3,0.48,166.8,80.06400000000001,3,Sunday,19,Fair,10.008000000000001
174,WALM047,Flower Mound,Electronic accessories,52.89,6.0,2019-01-19,17:34:00,Credit card,9.8,0.48,317.34000000000003,152.3232,1,Saturday,17,Excellent,25.387200000000004
175,WALM071,Lufkin,Food and beverages,19.79,8.0,2019-01-18,12:04:00,Ewallet,8.7,0.33,158.32,52.2456,1,Friday,12,Very Good,6.5307
176,WALM060,DeSoto,Home and lifestyle,33.84,9.0,2019-03-21,16:21:00,Ewallet,8.8,0.33,304.56000000000006,100.50480000000002,3,Thursday,16,Very Good,11.167200000000001
177,WALM073,Seguin,Food and beverages,22.17,8.0,2019-03-03,17:01:00,Credit card,9.6,0.33,177.36,58.528800000000004,3,Sunday,17,Excellent,7.3161000000000005
178,WALM059,Pflugerville,Fashion accessories,22.51,7.0,2019-02-13,10:50:00,Credit card,4.8,0.33,157.57000000000002,51.99810000000001,2,Wednesday,10,Poor,7.428300000000001
179,WALM012,Garland,Food and beverages,73.88,6.0,2019-03-23,19:16:00,Ewallet,4.4,0.48,443.28,212.77439999999999,3,Saturday,19,Poor,35.462399999999995
180,WALM086,Rosenberg,Health and beauty,86.8,3.0,2019-01-28,16:47:00,Ewallet,9.9,0.33,260.4,85.932,1,Monday,16,Excellent,28.644000000000002
181,WALM073,Seguin,Fashion accessories,64.26,7.0,2019-02-09,10:00:00,Cash,5.7,0.33,449.82000000000005,148.44060000000002,2,Saturday,10,Poor,21.205800000000004
182,WALM028,Odessa,Food and beverages,38.47,8.0,2019-01-23,11:51:00,Cash,7.7,0.48,307.76,147.7248,1,Wednesday,11,Good,18.4656
183,WALM053,Conroe,Sports and travel,15.5,10.0,2019-03-23,10:55:00,Ewallet,8.0,0.57,155.0,88.35,3,Saturday,10,Very Good,8.834999999999999
184,WALM024,Carrollton,Health and beauty,34.31,8.0,2019-01-25,15:00:00,Ewallet,5.7,0.48,274.48,131.7504,1,Friday,15,Poor,16.4688
185,WALM097,Alice,Sports and travel,12.34,7.0,2019-03-04,11:19:00,Credit card,6.7,0.18,86.38,15.548399999999999,3,Monday,11,Fair,2.2212
186,WALM072,Lancaster,Food and beverages,18.08,3.0,2019-03-05,19:46:00,Ewallet,8.0,0.33,54.239999999999995,17.8992,3,Tuesday,19,Very Good,5.9664
187,WALM023,Midland,Home and lifestyle,94.49,8.0,2019-03-03,19:00:00,Ewallet,7.5,0.48,755.92,362.84159999999997,3,Sunday,19,Good,45.355199999999996
188,WALM038,Sugar Land,Home and lifestyle,46.47,4.0,2019-02-08,10:53:00,Cash,7.0,0.48,185.88,89.2224,2,Friday,10,Good,22.3056
189,WALM078,Del Rio,Home and lifestyle,74.07,1.0,2019-02-10,12:50:00,Ewallet,9.9,0.33,74.07,24.443099999999998,2,Sunday,12,Excellent,24.443099999999998
190,WALM084,Schertz,Home and lifestyle,69.81,4.0,2019-01-28,20:50:00,Credit card,5.9,0.33,279.24,92.14920000000001,1,Monday,20,Poor,23.037300000000002
191,WALM059,Pflugerville,Home and lifestyle,77.04,3.0,2019-02-11,10:39:00,Credit card,7.2,0.33,231.12,76.26960000000001,2,Monday,10,Good,25.423200000000005
192,WALM062,Galveston,Fashion accessories,73.52,2.0,2019-01-15,13:41:00,Ewallet,4.6,0.33,147.04,48.5232,1,Tuesday,13,Poor,24.2616
193,WALM090,Brownwood,Food and beverages,87.8,9.0,2019-03-16,19:08:00,Cash,9.2,0.33,790.1999999999999,260.76599999999996,3,Saturday,19,Excellent,28.973999999999997
194,WALM015,Grand Prairie,Home and lifestyle,25.55,4.0,2019-01-26,20:23:00,Ewallet,5.7,0.48,102.2,49.056,1,Saturday,20,Poor,12.264
195,WALM003,San Antonio,Electronic accessories,32.71,5.0,2019-03-19,11:30:00,Credit card,9.9,0.48,163.55,78.504,3,Tuesday,11,Excellent,15.700800000000001
196,WALM066,Grapevine,Fashion accessories,74.29,1.0,2019-01-13,19:30:00,Cash,5.0,0.33,74.29,24.515700000000002,1,Sunday,19,Poor,24.515700000000002
197,WALM079,La Porte,Health and beauty,43.7,2.0,2019-03-26,18:03:00,Cash,4.9,0.33,87.4,28.842000000000002,3,Tuesday,18,Poor,14.421000000000001
198,WALM002,Dallas,Home and lifestyle,25.29,1.0,2019-03-23,10:13:00,Ewallet,6.1,0.36,25.29,9.1044,3,Saturday,10,Fair,9.1044
199,WALM094,Alamo,Health and beauty,41.5,4.0,2019-03-12,19:58:00,Credit card,8.2,0.33,166.0,54.78,3,Tuesday,19,Very Good,13.695
200,WALM047,Flower Mound,Food and beverages,71.39,5.0,2019-02-17,19:57:00,Credit card,5.5,0.48,356.95,171.33599999999998,2,Sunday,19,Poor,34.267199999999995
201,WALM100,Canyon,Sports and travel,19.15,6.0,2019-01-29,10:01:00,Credit card,6.8,0.18,114.89999999999999,20.682,1,Tuesday,10,Fair,3.4469999999999996
202,WALM005,Fort Worth,Electronic accessories,57.49,4.0,2019-03-15,11:57:00,Cash,6.6,0.48,229.96,110.3808,3,Friday,11,Fair,27.5952
203,WALM086,Rosenberg,Electronic accessories,61.41,7.0,2019-01-14,10:02:00,Cash,9.8,0.33,429.87,141.8571,1,Monday,10,Excellent,20.2653
204,WALM029,Round Rock,Health and beauty,25.9,10.0,2019-02-06,14:51:00,Ewallet,8.7,0.48,259.0,124.32,2,Wednesday,14,Very Good,12.431999999999999
205,WALM065,Texas City,Home and lifestyle,17.77,5.0,2019-02-15,12:42:00,Credit card,5.4,0.33,88.85,29.3205,2,Friday,12,Poor,5.8641
206,WALM085,Kerrville,Health and beauty,23.03,9.0,2019-01-03,12:02:00,Ewallet,7.9,0.33,207.27,68.3991,1,Thursday,12,Good,7.599900000000001
207,WALM034,College Station,Electronic accessories,66.65,9.0,2019-01-04,18:19:00,Credit card,9.7,0.48,599.85,287.928,1,Friday,18,Excellent,31.992
208,WALM055,Waxahachie,Home and lifestyle,28.53,10.0,2019-03-18,17:38:00,Ewallet,7.8,0.33,285.3,94.14900000000002,3,Monday,17,Good,9.414900000000001
209,WALM043,Baytown,Fashion accessories,30.37,3.0,2019-03-28,13:41:00,Ewallet,5.1,0.48,91.11,43.7328,3,Thursday,13,Poor,14.577599999999999
210,WALM003,San Antonio,Electronic accessories,99.73,9.0,2019-03-02,19:42:00,Credit card,6.5,0.48,897.57,430.8336,3,Saturday,19,Fair,47.8704
211,WALM050,Victoria,Electronic accessories,26.23,9.0,2019-01-25,20:24:00,Ewallet,5.9,0.48,236.07,113.3136,1,Friday,20,Poor,12.590399999999999
212,WALM057,Euless,Food and beverages,93.26,9.0,2019-01-16,18:08:00,Cash,8.8,0.33,839.34,276.98220000000003,1,Wednesday,18,Very Good,30.775800000000004
213,WALM088,Cleburne,Home and lifestyle,92.36,5.0,2019-03-20,19:17:00,Ewallet,4.9,0.33,461.8,152.394,3,Wednesday,19,Poor,30.4788
214,WALM093,Angleton,Sports and travel,46.42,3.0,2019-01-04,13:24:00,Credit card,4.4,0.33,139.26,45.955799999999996,1,Friday,13,Poor,15.318599999999998
215,WALM065,Texas City,Sports and travel,29.61,7.0,2019-03-11,15:53:00,Cash,6.5,0.33,207.26999999999998,68.3991,3,Monday,15,Fair,9.7713
216,WALM072,Lancaster,Home and lifestyle,18.28,1.0,2019-03-22,15:05:00,Credit card,8.3,0.33,18.28,6.032400000000001,3,Friday,15,Very Good,6.032400000000001
217,WALM038,Sugar Land,Sports and travel,24.77,5.0,2019-03-24,18:27:00,Cash,8.5,0.48,123.85,59.44799999999999,3,Sunday,18,Very Good,11.889599999999998
218,WALM081,Friendswood,Electronic accessories,94.64,3.0,2019-02-21,16:55:00,Cash,5.5,0.33,283.92,93.6936,2,Thursday,16,Poor,31.2312
219,WALM043,Baytown,Fashion accessories,94.87,8.0,2019-02-12,12:58:00,Ewallet,8.7,0.48,758.96,364.3008,2,Tuesday,12,Very Good,45.5376
220,WALM044,Pharr,Food and beverages,57.34,3.0,2019-03-10,18:59:00,Credit card,7.9,0.48,172.02,82.56960000000001,3,Sunday,18,Good,27.523200000000003
221,WALM002,Dallas,Electronic accessories,45.35,6.0,2019-01-31,13:44:00,Ewallet,6.1,0.36,272.1,97.956,1,Thursday,13,Fair,16.326
222,WALM056,Rowlett,Food and beverages,62.08,7.0,2019-03-06,13:46:00,Ewallet,5.4,0.33,434.56,143.4048,3,Wednesday,13,Poor,20.4864
223,WALM020,Killeen,Electronic accessories,11.81,5.0,2019-02-17,18:06:00,Cash,9.4,0.48,59.050000000000004,28.344,2,Sunday,18,Excellent,5.6688
224,WALM026,Denton,Fashion accessories,12.54,1.0,2019-02-21,12:38:00,Cash,8.2,0.48,12.54,6.0192,2,Thursday,12,Very Good,6.0192
225,WALM003,San Antonio,Food and beverages,43.25,2.0,2019-03-20,15:56:00,Cash,6.2,0.48,86.5,41.519999999999996,3,Wednesday,15,Fair,20.759999999999998
226,WALM067,Haltom City,Sports and travel,87.16,2.0,2019-01-11,14:29:00,Credit card,9.7,0.33,174.32,57.5256,1,Friday,14,Excellent,28.7628
227,WALM059,Pflugerville,Health and beauty,69.37,9.0,2019-01-26,19:14:00,Ewallet,4.0,0.33,624.33,206.02890000000002,1,Saturday,19,Poor,22.892100000000003
228,WALM068,Burleson,Electronic accessories,37.06,4.0,2019-01-31,16:24:00,Ewallet,9.7,0.33,148.24,48.919200000000004,1,Thursday,16,Excellent,12.229800000000001
229,WALM049,North Richland Hills,Electronic accessories,90.7,6.0,2019-02-26,10:52:00,Cash,5.3,0.48,544.2,261.216,2,Tuesday,10,Poor,43.536
230,WALM087,Waxahachie,Home and lifestyle,63.42,8.0,2019-03-11,12:55:00,Ewallet,7.4,0.33,507.36,167.42880000000002,3,Monday,12,Good,20.928600000000003
231,WALM007,Arlington,Fashion accessories,81.37,2.0,2019-01-26,19:28:00,Cash,6.5,0.48,162.74,78.1152,1,Saturday,19,Fair,39.0576
232,WALM024,Carrollton,Electronic accessories,10.59,3.0,2019-03-12,13:52:00,Credit card,8.7,0.48,31.77,15.2496,3,Tuesday,13,Very Good,5.0832
233,WALM059,Pflugerville,Health and beauty,84.09,9.0,2019-02-11,10:54:00,Cash,8.0,0.33,756.8100000000001,249.74730000000002,2,Monday,10,Very Good,27.749700000000004
234,WALM045,Missouri City,Fashion accessories,73.82,4.0,2019-02-21,18:31:00,Credit card,6.7,0.48,295.28,141.7344,2,Thursday,18,Fair,35.4336
235,WALM069,Rockwall,Health and beauty,51.94,10.0,2019-03-09,18:24:00,Ewallet,6.5,0.33,519.4,171.402,3,Saturday,18,Fair,17.1402
236,WALM084,Schertz,Sports and travel,93.14,2.0,2019-01-20,18:09:00,Ewallet,4.1,0.33,186.28,61.4724,1,Sunday,18,Poor,30.7362
237,WALM068,Burleson,Health and beauty,17.41,5.0,2019-01-28,15:16:00,Credit card,4.9,0.33,87.05,28.7265,1,Monday,15,Poor,5.7453
238,WALM023,Midland,Fashion accessories,44.22,5.0,2019-03-05,17:07:00,Credit card,8.6,0.48,221.1,106.128,3,Tuesday,17,Very Good,21.2256
239,WALM040,Edinburg,Electronic accessories,13.22,5.0,2019-03-02,19:26:00,Cash,4.3,0.48,66.10000000000001,31.728,3,Saturday,19,Poor,6.3456
240,WALM085,Kerrville,Fashion accessories,89.69,1.0,2019-01-11,11:20:00,Ewallet,4.9,0.33,89.69,29.5977,1,Friday,11,Poor,29.5977
241,WALM009,Plano,Food and beverages,24.94,9.0,2019-01-11,16:49:00,Credit card,5.6,0.48,224.46,107.7408,1,Friday,16,Poor,11.9712
242,WALM100,Canyon,Health and beauty,59.77,2.0,2019-03-11,12:01:00,Credit card,5.8,0.18,119.54,21.5172,3,Monday,12,Poor,10.7586
243,WALM077,Coppell,Fashion accessories,93.2,2.0,2019-02-28,18:37:00,Credit card,6.0,0.33,186.4,61.51200000000001,2,Thursday,18,Fair,30.756000000000004
244,WALM034,College Station,Home and lifestyle,62.65,4.0,2019-01-05,11:25:00,Cash,4.2,0.48,250.6,120.288,1,Saturday,11,Poor,30.072
245,WALM070,Hurst,Home and lifestyle,93.87,8.0,2019-02-02,18:42:00,Credit card,8.3,0.33,750.96,247.81680000000003,2,Saturday,18,Very Good,30.977100000000004
246,WALM021,McAllen,Home and lifestyle,47.59,8.0,2019-01-01,14:47:00,Cash,5.7,0.48,380.72,182.7456,1,Tuesday,14,Poor,22.8432
247,WALM044,Pharr,Electronic accessories,81.4,3.0,2019-02-09,19:43:00,Cash,4.8,0.48,244.20000000000002,117.21600000000001,2,Saturday,19,Poor,39.072
248,WALM055,Waxahachie,Fashion accessories,17.94,5.0,2019-01-23,14:04:00,Ewallet,6.8,0.33,89.7,29.601000000000003,1,Wednesday,14,Fair,5.9202
249,WALM019,Pasadena,Electronic accessories,77.72,4.0,2019-01-07,16:11:00,Credit card,8.8,0.48,310.88,149.2224,1,Monday,16,Very Good,37.3056
250,WALM026,Denton,Food and beverages,73.06,7.0,2019-01-14,19:06:00,Credit card,4.2,0.48,511.42,245.4816,1,Monday,19,Poor,35.068799999999996
251,WALM033,Pearland,Food and beverages,46.55,9.0,2019-02-02,15:34:00,Ewallet,6.4,0.48,418.95,201.09599999999998,2,Saturday,15,Fair,22.343999999999998
252,WALM078,Del Rio,Fashion accessories,35.19,10.0,2019-03-17,19:06:00,Credit card,8.4,0.33,351.9,116.127,3,Sunday,19,Very Good,11.6127
253,WALM066,Grapevine,Sports and travel,14.39,2.0,2019-03-02,19:44:00,Credit card,7.2,0.33,28.78,9.4974,3,Saturday,19,Good,4.7487
254,WALM011,Lubbock,Home and lifestyle,23.75,4.0,2019-03-16,11:22:00,Cash,5.2,0.48,95.0,45.6,3,Saturday,11,Poor,11.4
255,WALM016,Brownsville,Home and lifestyle,58.9,8.0,2019-01-06,11:23:00,Cash,8.9,0.48,471.2,226.176,1,Sunday,11,Very Good,28.272
256,WALM048,Harlingen,Fashion accessories,32.62,4.0,2019-01-29,14:12:00,Cash,9.0,0.48,130.48,62.630399999999995,1,Tuesday,14,Excellent,15.657599999999999
257,WALM067,Haltom City,Electronic accessories,66.35,1.0,2019-01-31,10:46:00,Credit card,9.7,0.33,66.35,21.8955,1,Thursday,10,Excellent,21.8955
258,WALM049,North Richland Hills,Home and lifestyle,25.91,6.0,2019-02-05,10:16:00,Ewallet,8.7,0.48,155.46,74.6208,2,Tuesday,10,Very Good,12.4368
259,WALM029,Round Rock,Electronic accessories,32.25,4.0,2019-02-13,12:38:00,Ewallet,6.5,0.48,129.0,61.919999999999995,2,Wednesday,12,Fair,15.479999999999999
260,WALM100,Canyon,Electronic accessories,65.94,4.0,2019-02-07,13:05:00,Credit card,6.9,0.18,263.76,47.4768,2,Thursday,13,Fair,11.8692
261,WALM074,Weslaco,Electronic accessories,75.06,9.0,2019-03-19,13:25:00,Cash,6.2,0.33,675.54,222.9282,3,Tuesday,13,Fair,24.7698
262,WALM019,Pasadena,Fashion accessories,16.45,4.0,2019-03-07,14:53:00,Ewallet,5.6,0.48,65.8,31.583999999999996,3,Thursday,14,Poor,7.895999999999999
263,WALM022,Mesquite,Fashion accessories,38.3,4.0,2019-03-13,19:22:00,Cash,5.7,0.48,153.2,73.53599999999999,3,Wednesday,19,Poor,18.383999999999997
264,WALM099,Weatherford,Sports and travel,22.24,10.0,2019-02-09,11:00:00,Cash,4.2,0.18,222.39999999999998,40.032,2,Saturday,11,Poor,4.0032
265,WALM095,Big Spring,Sports and travel,54.45,1.0,2019-02-26,19:24:00,Ewallet,7.9,0.33,54.45,17.968500000000002,2,Tuesday,19,Good,17.968500000000002
266,WALM075,San Marcos,Sports and travel,98.4,7.0,2019-03-12,12:43:00,Credit card,8.7,0.33,688.8000000000001,227.30400000000003,3,Tuesday,12,Very Good,32.472
267,WALM072,Lancaster,Home and lifestyle,35.47,4.0,2019-03-14,17:22:00,Credit card,6.9,0.33,141.88,46.8204,3,Thursday,17,Fair,11.7051
268,WALM081,Friendswood,Food and beverages,74.6,10.0,2019-01-08,20:55:00,Cash,9.5,0.33,746.0,246.18,1,Tuesday,20,Excellent,24.618000000000002
269,WALM001,Houston,Home and lifestyle,70.74,4.0,2019-01-05,16:05:00,Credit card,4.4,0.36,282.96,101.86559999999999,1,Saturday,16,Poor,25.466399999999997
270,WALM001,Houston,Home and lifestyle,35.54,10.0,2019-01-04,13:34:00,Ewallet,7.0,0.36,355.4,127.94399999999999,1,Friday,13,Good,12.7944
271,WALM069,Rockwall,Sports and travel,67.43,5.0,2019-03-06,18:13:00,Ewallet,6.3,0.33,337.15000000000003,111.25950000000002,3,Wednesday,18,Fair,22.251900000000003
272,WALM027,Abilene,Health and beauty,21.12,2.0,2019-01-03,19:17:00,Cash,9.7,0.48,42.24,20.2752,1,Thursday,19,Excellent,10.1376
273,WALM094,Alamo,Home and lifestyle,21.54,9.0,2019-01-07,11:44:00,Credit card,8.8,0.33,193.85999999999999,63.9738,1,Monday,11,Very Good,7.1082
274,WALM025,Waco,Home and lifestyle,12.03,2.0,2019-01-27,15:51:00,Cash,5.1,0.48,24.06,11.548799999999998,1,Sunday,15,Poor,5.774399999999999
275,WALM042,Bryan,Health and beauty,99.71,6.0,2019-02-26,16:52:00,Ewallet,7.9,0.48,598.26,287.16479999999996,2,Tuesday,16,Good,47.86079999999999
276,WALM056,Rowlett,Fashion accessories,47.97,7.0,2019-01-07,20:52:00,Cash,6.2,0.33,335.78999999999996,110.8107,1,Monday,20,Fair,15.8301
277,WALM027,Abilene,Home and lifestyle,21.82,10.0,2019-01-07,17:36:00,Cash,7.1,0.48,218.2,104.73599999999999,1,Monday,17,Good,10.4736
278,WALM046,Temple,Fashion accessories,95.42,4.0,2019-02-02,13:23:00,Ewallet,6.4,0.48,381.68,183.2064,2,Saturday,13,Fair,45.8016
279,WALM091,Little Elm,Fashion accessories,70.99,10.0,2019-03-20,16:28:00,Cash,5.7,0.33,709.9,234.267,3,Wednesday,16,Poor,23.4267
280,WALM051,New Braunfels,Sports and travel,44.02,10.0,2019-03-20,19:57:00,Credit card,9.6,0.48,440.20000000000005,211.29600000000002,3,Wednesday,19,Excellent,21.129600000000003
281,WALM073,Seguin,Home and lifestyle,69.96,8.0,2019-02-15,17:01:00,Credit card,6.4,0.33,559.68,184.6944,2,Friday,17,Fair,23.0868
282,WALM036,Allen,Home and lifestyle,37.0,1.0,2019-03-06,13:29:00,Credit card,7.9,0.48,37.0,17.759999999999998,3,Wednesday,13,Good,17.759999999999998
283,WALM097,Alice,Sports and travel,15.34,1.0,2019-01-06,11:09:00,Cash,6.5,0.18,15.34,2.7611999999999997,1,Sunday,11,Fair,2.7611999999999997
284,WALM030,Richardson,Health and beauty,99.83,6.0,2019-03-04,15:02:00,Ewallet,8.5,0.48,598.98,287.5104,3,Monday,15,Very Good,47.9184
285,WALM079,La Porte,Health and beauty,47.67,4.0,2019-03-12,14:21:00,Cash,9.1,0.33,190.68,62.924400000000006,3,Tuesday,14,Excellent,15.731100000000001
286,WALM052,Mansfield,Health and beauty,66.68,5.0,2019-02-20,18:01:00,Cash,7.6,0.57,333.40000000000003,190.038,2,Wednesday,18,Good,38.007600000000004
287,WALM010,Laredo,Home and lifestyle,74.86,1.0,2019-03-24,14:49:00,Cash,6.9,0.48,74.86,35.9328,3,Sunday,14,Fair,35.9328
288,WALM079,La Porte,Sports and travel,23.75,9.0,2019-01-31,12:02:00,Cash,9.5,0.33,213.75,70.53750000000001,1,Thursday,12,Excellent,7.837500000000001
289,WALM094,Alamo,Food and beverages,48.51,7.0,2019-01-25,13:30:00,Credit card,5.2,0.33,339.57,112.0581,1,Friday,13,Poor,16.0083
290,WALM074,Weslaco,Home and lifestyle,94.88,7.0,2019-02-03,14:38:00,Cash,4.2,0.33,664.16,219.1728,2,Sunday,14,Poor,31.310399999999998
291,WALM017,McKinney,Electronic accessories,40.3,10.0,2019-01-24,17:37:00,Credit card,7.0,0.48,403.0,193.44,1,Thursday,17,Good,19.344
292,WALM040,Edinburg,Electronic accessories,27.85,7.0,2019-03-14,17:20:00,Ewallet,6.0,0.48,194.95000000000002,93.57600000000001,3,Thursday,17,Fair,13.368
293,WALM007,Arlington,Electronic accessories,62.48,1.0,2019-02-18,20:29:00,Cash,4.7,0.48,62.48,29.990399999999998,2,Monday,20,Poor,29.990399999999998
294,WALM015,Grand Prairie,Food and beverages,36.36,2.0,2019-01-21,10:00:00,Cash,7.1,0.48,72.72,34.9056,1,Monday,10,Good,17.4528
295,WALM023,Midland,Health and beauty,18.11,10.0,2019-03-13,11:46:00,Ewallet,5.9,0.48,181.1,86.928,3,Wednesday,11,Poor,8.6928
296,WALM014,Amarillo,Electronic accessories,51.92,5.0,2019-03-03,13:42:00,Cash,7.5,0.48,259.6,124.608,3,Sunday,13,Good,24.9216
297,WALM036,Allen,Electronic accessories,28.84,4.0,2019-03-29,14:44:00,Cash,6.4,0.48,115.36,55.3728,3,Friday,14,Fair,13.8432
298,WALM085,Kerrville,Home and lifestyle,78.38,6.0,2019-01-10,14:16:00,Ewallet,5.8,0.33,470.28,155.1924,1,Thursday,14,Poor,25.865399999999998
299,WALM095,Big Spring,Home and lifestyle,60.01,4.0,2019-01-25,15:54:00,Cash,4.5,0.33,240.04,79.2132,1,Friday,15,Poor,19.8033
300,WALM017,McKinney,Home and lifestyle,88.61,1.0,2019-01-19,10:21:00,Cash,7.7,0.48,88.61,42.532799999999995,1,Saturday,10,Good,42.532799999999995
301,WALM100,Canyon,Fashion accessories,99.82,2.0,2019-01-02,18:09:00,Credit card,6.7,0.18,199.64,35.935199999999995,1,Wednesday,18,Fair,17.967599999999997
302,WALM048,Harlingen,Health and beauty,39.01,1.0,2019-03-12,16:46:00,Credit card,4.7,0.48,39.01,18.7248,3,Tuesday,16,Poor,18.7248
303,WALM031,Lewisville,Food and beverages,48.61,1.0,2019-02-25,15:31:00,Cash,4.4,0.48,48.61,23.3328,2,Monday,15,Poor,23.3328
304,WALM026,Denton,Electronic accessories,51.19,4.0,2019-03-18,17:15:00,Credit card,4.7,0.48,204.76,98.28479999999999,3,Monday,17,Poor,24.571199999999997
305,WALM045,Missouri City,Electronic accessories,14.96,8.0,2019-02-23,12:29:00,Credit card,8.6,0.48,119.68,57.446400000000004,2,Saturday,12,Very Good,7.1808000000000005
306,WALM053,Conroe,Electronic accessories,72.2,7.0,2019-03-26,20:14:00,Ewallet,4.3,0.21,505.40000000000003,106.134,3,Tuesday,20,Poor,15.162
307,WALM088,Cleburne,Sports and travel,40.23,7.0,2019-03-30,13:22:00,Cash,9.6,0.33,281.60999999999996,92.9313,3,Saturday,13,Excellent,13.275899999999998
308,WALM066,Grapevine,Home and lifestyle,88.79,8.0,2019-02-17,17:09:00,Cash,4.1,0.33,710.32,234.40560000000002,2,Sunday,17,Poor,29.300700000000003
309,WALM033,Pearland,Electronic accessories,26.48,3.0,2019-03-21,10:40:00,Ewallet,4.7,0.48,79.44,38.1312,3,Thursday,10,Poor,12.7104
310,WALM012,Garland,Fashion accessories,81.91,2.0,2019-03-05,17:43:00,Cash,7.8,0.48,163.82,78.63359999999999,3,Tuesday,17,Good,39.31679999999999
311,WALM036,Allen,Sports and travel,79.93,6.0,2019-01-31,14:04:00,Cash,5.5,0.48,479.58000000000004,230.19840000000002,1,Thursday,14,Poor,38.366400000000006
312,WALM076,Huntsville,Fashion accessories,69.33,2.0,2019-02-05,19:05:00,Ewallet,9.7,0.33,138.66,45.7578,2,Tuesday,19,Excellent,22.8789
313,WALM012,Garland,Food and beverages,14.23,5.0,2019-02-01,10:08:00,Credit card,4.4,0.48,71.15,34.152,2,Friday,10,Poor,6.8304
314,WALM026,Denton,Health and beauty,15.55,9.0,2019-03-07,13:12:00,Cash,5.0,0.48,139.95000000000002,67.176,3,Thursday,13,Poor,7.464
315,WALM075,San Marcos,Electronic accessories,78.13,10.0,2019-02-10,20:51:00,Cash,4.4,0.33,781.3,257.829,2,Sunday,20,Poor,25.7829
316,WALM030,Richardson,Food and beverages,99.37,2.0,2019-02-14,17:29:00,Cash,5.2,0.48,198.74,95.3952,2,Thursday,17,Poor,47.6976
317,WALM012,Garland,Food and beverages,21.08,3.0,2019-02-09,10:25:00,Cash,7.3,0.48,63.239999999999995,30.355199999999996,2,Saturday,10,Good,10.1184
